virus,host,interaction
NC_024360,Listeria_monocytogenes,Inf
NC_005880,Staphylococcus_aureus,Inf
NC_024216,Bacillus_thuringiensis,Inf
NC_024137,Bacillus_cereus,Inf
NC_023009,Staphylococcus_aureus,Inf
NC_022761,Bacillus_subtilis,Inf
NC_020871,Listeria_monocytogenes,Inf
NC_019726,Staphylococcus_aureus,Inf
NC_019511,Staphylococcus_aureus,Inf
NC_019448,Staphylococcus_aureus,Inf
NC_018860,Bacillus_cereus,Inf
NC_018857,Bacillus_cereus,Inf
NC_009811,Listeria_monocytogenes,Inf
NC_007610,Listeria_monocytogenes,Inf
NC_007066,Staphylococcus_aureus,Inf
NC_042064,Salmonella_enterica,Inf
NC_042063,Salmonella_enterica,Inf
NC_042062,Salmonella_enterica,Inf
NC_042139,Corynebacterium_vitaeruminis,Inf
NC_042137,Acinetobacter_baumannii,Inf
NC_042136,Vibrio_harveyi,Inf
NC_042134,Enterococcus_faecalis,Inf
NC_042132,Gordonia_terrae,Inf
NC_042131,Pectobacterium_atrosepticum,Inf
NC_042130,Escherichia_coli,Inf
NC_042129,Escherichia_coli,Inf
NC_042128,Escherichia_coli,Inf
NC_042127,Enterococcus_faecalis,Inf
NC_042126,Enterococcus_faecalis,Inf
NC_042125,Enterococcus_faecalis,Inf
NC_042124,Acinetobacter_baumannii,Inf
NC_042123,Gordonia_terrae,Inf
NC_042122,Enterobacter_cloacae,Inf
NC_042120,Pantoea_agglomerans,Inf
NC_042119,Microbacterium_foliorum,Inf
NC_042118,Microbacterium_foliorum,Inf
NC_042117,Microbacterium_foliorum,Inf
NC_042115,Pseudomonas_aeruginosa,Inf
NC_042113,Pseudomonas_aeruginosa,Inf
NC_042112,Campylobacter_jejuni,Inf
NC_042111,Microbacterium_foliorum,Inf
NC_042110,Microbacterium_foliorum,Inf
NC_042109,Microbacterium_foliorum,Inf
NC_042108,Gordonia_terrae,Inf
NC_042107,Pseudomonas_tolaasii,Inf
NC_042106,Streptomyces_lividans,Inf
NC_042105,Streptomyces_viridochromogenes,Inf
NC_042101,Enterococcus_faecalis,Inf
NC_042100,Vibrio_alginolyticus,Inf
NC_042099,Microbacterium_foliorum,Inf
NC_042098,Erwinia_amylovora,Inf
NC_042097,Salmonella_enterica,Inf
NC_042096,Salmonella_enterica,Inf
NC_042095,Vibrio_harveyi,Inf
NC_042094,Vibrio_harveyi,Inf
NC_042093,Klebsiella_pneumoniae,Inf
NC_042092,Pseudomonas_syringae,Inf
NC_042091,Pseudomonas_syringae,Inf
NC_042090,Proteus_mirabilis,Inf
NC_042089,Gordonia_terrae,Inf
NC_042088,Gordonia_terrae,Inf
NC_042087,Corynebacterium_vitaeruminis,Inf
NC_042086,Corynebacterium_vitaeruminis,Inf
NC_042085,Corynebacterium_vitaeruminis,Inf
NC_042084,Escherichia_coli,Inf
NC_042083,Gluconobacter_cerinus,Inf
NC_042081,Pseudomonas_aeruginosa,Inf
NC_042078,Shigella_flexneri,Inf
NC_042077,Shigella_flexneri,Inf
NC_042076,Shigella_boydii,Inf
NC_042075,Shigella_flexneri,Inf
NC_042074,Vibrio_cholerae,Inf
NC_042067,Citrobacter_freundii,Inf
NC_042066,Salmonella_enterica,Inf
NC_042065,Salmonella_enterica,Inf
NC_042060,Pseudomonas_aeruginosa,Inf
NC_042057,Escherichia_coli,Inf
NC_042056,Erwinia_amylovora,Inf
NC_042055,Mycobacterium_smegmatis,Inf
NC_042054,Pseudomonas_syringae,Inf
NC_042052,Streptomyces_griseus,Inf
NC_042051,Streptomyces_griseus,Inf
NC_042050,Mycobacterium_smegmatis,Inf
NC_042049,Rhodobacter_capsulatus,Inf
NC_042047,Serratia_rubidaea,Inf
NC_042046,Escherichia_coli,Inf
NC_042045,Gordonia_terrae,Inf
NC_042044,Salmonella_enterica,Inf
NC_042043,Escherichia_coli,Inf
NC_042042,Streptomyces_scabiei,Inf
NC_042041,Klebsiella_pneumoniae,Inf
NC_042040,Rhodococcus_erythropolis,Inf
NC_042039,Shigella_flexneri,Inf
NC_042038,Salmonella_enterica,Inf
NC_042036,Mycobacterium_smegmatis,Inf
NC_042035,Mycobacterium_smegmatis,Inf
NC_042034,Mycobacterium_smegmatis,Inf
NC_042033,Mycobacterium_smegmatis,Inf
NC_042032,Mycobacterium_smegmatis,Inf
NC_042031,Mycobacterium_smegmatis,Inf
NC_042030,Mycobacterium_smegmatis,Inf
NC_042029,Edwardsiella_ictaluri,Inf
NC_042028,Acinetobacter_baumannii,Inf
NC_042027,Mycobacterium_smegmatis,Inf
NC_042025,Salmonella_enterica,Inf
NC_042024,Lactococcus_lactis,Inf
NC_042023,Enterococcus_faecalis,Inf
NC_042022,Enterococcus_faecalis,Inf
NC_042021,Enterococcus_faecalis,Inf
NC_042019,Aeromonas_salmonicida,Inf
NC_042018,Erwinia_amylovora,Inf
NC_042017,Shigella_flexneri,Inf
NC_042016,Streptomyces_griseus,Inf
NC_042013,Agrobacterium_tumefaciens,Inf
NC_042012,Streptomyces_griseus,Inf
NC_042011,Streptomyces_lividans,Inf
NC_042010,Streptomyces_griseus,Inf
NC_042009,Streptomyces_griseus,Inf
NC_042008,Streptomyces_viridochromogenes,Inf
NC_042007,Acinetobacter_pittii,Inf
NC_042006,Acinetobacter_pittii,Inf
NC_042005,Acinetobacter_baumannii,Inf
NC_042004,Acinetobacter_baumannii,Inf
NC_042003,Acinetobacter_baumannii,Inf
NC_041998,Acinetobacter_baumannii,Inf
NC_041997,Acidovorax_citrulli,Inf
NC_041995,Shigella_sonnei,Inf
NC_041994,Pseudomonas_fluorescens,Inf
NC_041993,Mycobacterium_smegmatis,Inf
NC_041991,Salmonella_enteritidis,Inf
NC_041990,Escherichia_coli,Inf
NC_041989,Mycobacterium_smegmatis,Inf
NC_041988,Mycobacterium_smegmatis,Inf
NC_041987,Mycobacterium_smegmatis,Inf
NC_041986,Mycobacterium_smegmatis,Inf
NC_041985,Mycobacterium_smegmatis,Inf
NC_041984,Mycobacterium_smegmatis,Inf
NC_041983,Mycobacterium_smegmatis,Inf
NC_041982,Mycobacterium_smegmatis,Inf
NC_041981,Klebsiella_pneumoniae,Inf
NC_041980,Enterobacter_aerogenes,Inf
NC_041979,Escherichia_coli,Inf
NC_041978,Erwinia_amylovora,Inf
NC_041977,Citrobacter_freundii,Inf
NC_041976,Brevibacillus_laterosporus,Inf
NC_041975,Erwinia_amylovora,Inf
NC_041974,Erwinia_amylovora,Inf
NC_041973,Erwinia_amylovora,Inf
NC_041972,Erwinia_amylovora,Inf
NC_041971,Mycobacterium_smegmatis,Inf
NC_041970,Mycobacterium_smegmatis,Inf
NC_041969,Mycobacterium_smegmatis,Inf
NC_041968,Pseudomonas_aeruginosa,Inf
NC_041967,Acinetobacter_baumannii,Inf
NC_041966,Acinetobacter_baumannii,Inf
NC_041965,Mycobacterium_smegmatis,Inf
NC_041963,Rhodobacter_capsulatus,Inf
NC_041960,Enterococcus_faecalis,Inf
NC_041959,Enterococcus_faecalis,Inf
NC_041958,Roseobacter_denitrificans,Inf
NC_041957,Propionibacterium_acnes,Inf
NC_041956,Propionibacterium_acnes,Inf
NC_041955,Propionibacterium_acnes,Inf
NC_041954,Propionibacterium_acnes,Inf
NC_041953,Pseudomonas_aeruginosa,Inf
NC_041950,Gordonia_terrae,Inf
NC_041937,Escherichia_coli,Inf
NC_041936,Escherichia_coli,Inf
NC_041935,Escherichia_coli,Inf
NC_041934,Pseudomonas_aeruginosa,Inf
NC_041929,Sinorhizobium_meliloti,Inf
NC_041926,Escherichia_coli,Inf
NC_041925,Proteus_mirabilis,Inf
NC_041924,Acinetobacter_baumannii,Inf
NC_041922,Salmonella_enterica,Inf
NC_041921,Dinoroseobacter_shibae,Inf
NC_041920,Escherichia_coli,Inf
NC_041919,Escherichia_coli,Inf
NC_041918,Geobacillus_stearothermophilus,Inf
NC_041917,Serratia_marcescens,Inf
NC_041915,Acinetobacter_baumannii,Inf
NC_041914,Acinetobacter_baumannii,Inf
NC_041911,Ralstonia_solanacearum,Inf
NC_041910,Vibrio_vulnificus,Inf
NC_041909,Paenibacillus_larvae,Inf
NC_041908,Rhizobium_etli,Inf
NC_041907,Pseudomonas_aeruginosa,Inf
NC_041906,Escherichia_coli,Inf
NC_041905,Acinetobacter_baumannii,Inf
NC_041904,Pseudomonas_aeruginosa,Inf
NC_041903,Pseudomonas_aeruginosa,Inf
NC_041902,Pseudomonas_aeruginosa,Inf
NC_041901,Mycobacterium_smegmatis,Inf
NC_041900,Klebsiella_pneumoniae,Inf
NC_041899,Klebsiella_pneumoniae,Inf
NC_041898,Escherichia_coli,Inf
NC_041897,Escherichia_coli,Inf
NC_041896,Campylobacter_jejuni,Inf
NC_041895,Propionibacterium_freudenreichii,Inf
NC_041894,Propionibacterium_freudenreichii,Inf
NC_041893,Propionibacterium_freudenreichii,Inf
NC_041892,Propionibacterium_freudenreichii,Inf
NC_041891,Propionibacterium_freudenreichii,Inf
NC_041890,Propionibacterium_freudenreichii,Inf
NC_041889,Streptomyces_azureus,Inf
NC_041888,Mycobacterium_smegmatis,Inf
NC_041887,Rhodococcus_erythropolis,Inf
NC_041886,Gordonia_terrae,Inf
NC_041884,Acinetobacter_baumannii,Inf
NC_041883,Gordonia_terrae,Inf
NC_041882,Mycobacterium_smegmatis,Inf
NC_041881,Pseudomonas_putida,Inf
NC_041880,Pseudomonas_putida,Inf
NC_041878,Pectobacterium_carotovorum,Inf
NC_041877,Pseudomonas_aeruginosa,Inf
NC_041874,Escherichia_coli,Inf
NC_041873,Escherichia_coli,Inf
NC_041872,Flavobacterium_psychrophilum,Inf
NC_041871,Escherichia_coli,Inf
NC_041870,Pseudomonas_aeruginosa,Inf
NC_041869,Escherichia_coli,Inf
NC_041867,Paenibacillus_larvae,Inf
NC_041865,Pseudomonas_aeruginosa,Inf
NC_041864,Escherichia_coli,Inf
NC_041863,Escherichia_coli,Inf
NC_041861,Enterococcus_faecalis,Inf
NC_041860,Streptomyces_venezuelae,Inf
NC_041859,Flavobacterium_psychrophilum,Inf
NC_041858,Bacillus_pumilus,Inf
NC_041857,Acinetobacter_baumannii,Inf
NC_041856,Streptomyces_coelicolor,Inf
NC_041855,Mycobacterium_smegmatis,Inf
NC_041854,Pectobacterium_atrosepticum,Inf
NC_041853,Mycobacterium_smegmatis,Inf
NC_041852,Mycobacterium_smegmatis,Inf
NC_041850,Mycobacterium_smegmatis,Inf
NC_041848,Escherichia_coli,Inf
NC_041847,Mycobacterium_smegmatis,Inf
NC_041846,Mycobacterium_smegmatis,Inf
NC_041845,Flavobacterium_columnare,Inf
NC_041844,Mycobacterium_smegmatis,Inf
NC_031107,Erwinia_amylovora,Inf
NC_030937,Xanthomonas_arboricola,Inf
NC_030928,Xanthomonas_arboricola,Inf
NC_027392,Propionibacterium_acnes,Inf
NC_027380,Propionibacterium_acnes,Inf
NC_027376,Propionibacterium_acnes,Inf
NC_027347,Propionibacterium_acnes,Inf
NC_027405,Propionibacterium_acnes,Inf
NC_027403,Propionibacterium_acnes,Inf
NC_022339,Propionibacterium_acnes,Inf
NC_013154,Lactococcus_lactis,Inf
NC_013153,Lactococcus_lactis,Inf
NC_031119,Propionibacterium_acnes,Inf
NC_031084,Propionibacterium_acnes,Inf
NC_031005,Propionibacterium_acnes,Inf
NC_031003,Propionibacterium_acnes,Inf
NC_027630,Propionibacterium_acnes,Inf
NC_027629,Propionibacterium_acnes,Inf
NC_027628,Propionibacterium_acnes,Inf
NC_027627,Propionibacterium_acnes,Inf
NC_027626,Propionibacterium_acnes,Inf
NC_027625,Propionibacterium_acnes,Inf
NC_027624,Propionibacterium_acnes,Inf
NC_027623,Propionibacterium_acnes,Inf
NC_027622,Propionibacterium_acnes,Inf
NC_027621,Propionibacterium_acnes,Inf
NC_027620,Propionibacterium_acnes,Inf
NC_028968,Mycobacterium_smegmatis,Inf
NC_028942,Mycobacterium_smegmatis,Inf
NC_028934,Mycobacterium_smegmatis,Inf
NC_028907,Mycobacterium_smegmatis,Inf
NC_028803,Mycobacterium_smegmatis,Inf
NC_028801,Mycobacterium_smegmatis,Inf
NC_028742,Mycobacterium_smegmatis,Inf
NC_028691,Mycobacterium_smegmatis,Inf
NC_028690,Mycobacterium_smegmatis,Inf
NC_028689,Mycobacterium_smegmatis,Inf
NC_028682,Mycobacterium_smegmatis,Inf
NC_028681,Mycobacterium_smegmatis,Inf
NC_028674,Mycobacterium_smegmatis,Inf
NC_028658,Mycobacterium_smegmatis,Inf
NC_027985,Mycobacterium_smegmatis,Inf
NC_025438,Mycobacterium_smegmatis,Inf
NC_024363,Mycobacterium_smegmatis,Inf
NC_023742,Mycobacterium_smegmatis,Inf
NC_023741,Mycobacterium_smegmatis,Inf
NC_023740,Mycobacterium_smegmatis,Inf
NC_023727,Mycobacterium_smegmatis,Inf
NC_023711,Mycobacterium_smegmatis,Inf
NC_023703,Mycobacterium_smegmatis,Inf
NC_023701,Mycobacterium_smegmatis,Inf
NC_023686,Mycobacterium_smegmatis,Inf
NC_023563,Mycobacterium_smegmatis,Inf
NC_023554,Mycobacterium_smegmatis,Inf
NC_022983,Mycobacterium_smegmatis,Inf
NC_022063,Mycobacterium_smegmatis,Inf
NC_021310,Mycobacterium_smegmatis,Inf
NC_031239,Gordonia_terrae,Inf
NC_031112,Gordonia_terrae,Inf
NC_028693,Enterococcus_faecalis,Inf
NC_031277,Mycobacterium_smegmatis,Inf
NC_028965,Mycobacterium_smegmatis,Inf
NC_029043,Mycobacterium_smegmatis,Inf
NC_029018,Mycobacterium_smegmatis,Inf
NC_028960,Mycobacterium_smegmatis,Inf
NC_031279,Mycobacterium_smegmatis,Inf
NC_031263,Mycobacterium_smegmatis,Inf
NC_031256,Mycobacterium_smegmatis,Inf
NC_031257,Mycobacterium_smegmatis,Inf
NC_031238,Mycobacterium_smegmatis,Inf
NC_031067,Mycobacterium_smegmatis,Inf
NC_031060,Gordonia_terrae,Inf
NC_031031,Gordonia_terrae,Inf
NC_030695,Gordonia_terrae,Inf
NC_030694,Gordonia_terrae,Inf
NC_029077,Mycobacterium_smegmatis,Inf
NC_029059,Mycobacterium_smegmatis,Inf
NC_028932,Mycobacterium_smegmatis,Inf
NC_028928,Mycobacterium_smegmatis,Inf
NC_028920,Mycobacterium_smegmatis,Inf
NC_028914,Mycobacterium_smegmatis,Inf
NC_028912,Mycobacterium_smegmatis,Inf
NC_028897,Mycobacterium_smegmatis,Inf
NC_028877,Mycobacterium_smegmatis,Inf
NC_028860,Mycobacterium_smegmatis,Inf
NC_028852,Mycobacterium_smegmatis,Inf
NC_028849,Mycobacterium_smegmatis,Inf
NC_028815,Mycobacterium_smegmatis,Inf
NC_028810,Mycobacterium_smegmatis,Inf
NC_028804,Mycobacterium_smegmatis,Inf
NC_028794,Mycobacterium_smegmatis,Inf
NC_028744,Mycobacterium_smegmatis,Inf
NC_028680,Mycobacterium_smegmatis,Inf
NC_028677,Rhodococcus_erythropolis,Inf
NC_026583,Mycobacterium_smegmatis,Inf
NC_024148,Mycobacterium_smegmatis,Inf
NC_024141,Mycobacterium_smegmatis,Inf
NC_023739,Mycobacterium_smegmatis,Inf
NC_023731,Mycobacterium_smegmatis,Inf
NC_023726,Mycobacterium_smegmatis,Inf
NC_023723,Mycobacterium_smegmatis,Inf
NC_023720,Mycobacterium_smegmatis,Inf
NC_023713,Mycobacterium_smegmatis,Inf
NC_023709,Mycobacterium_smegmatis,Inf
NC_023708,Mycobacterium_smegmatis,Inf
NC_023707,Mycobacterium_smegmatis,Inf
NC_023704,Mycobacterium_smegmatis,Inf
NC_023687,Mycobacterium_smegmatis,Inf
NC_023609,Mycobacterium_smegmatis,Inf
NC_023553,Mycobacterium_smegmatis,Inf
NC_023565,Mycobacterium_smegmatis,Inf
NC_023564,Mycobacterium_smegmatis,Inf
NC_023562,Mycobacterium_smegmatis,Inf
NC_022985,Mycobacterium_smegmatis,Inf
NC_022984,Mycobacterium_smegmatis,Inf
NC_022979,Mycobacterium_smegmatis,Inf
NC_022977,Mycobacterium_smegmatis,Inf
NC_022973,Mycobacterium_smegmatis,Inf
NC_022965,Mycobacterium_smegmatis,Inf
NC_022329,Mycobacterium_smegmatis,Inf
NC_022087,Mycobacterium_smegmatis,Inf
NC_022086,Mycobacterium_smegmatis,Inf
NC_022070,Mycobacterium_smegmatis,Inf
NC_022058,Mycobacterium_smegmatis,Inf
NC_021535,Mycobacterium_smegmatis,Inf
NC_021308,Mycobacterium_smegmatis,Inf
NC_021307,Mycobacterium_smegmatis,Inf
NC_021297,Mycobacterium_smegmatis,Inf
NC_013694,Mycobacterium_smegmatis,Inf
NC_031068,Pectobacterium_carotovorum,Inf
NC_026608,Paracoccus_marcusii,Inf
NC_027345,Pseudomonas_aeruginosa,Inf
NC_028671,Enterococcus_faecalis,Inf
NC_029005,Streptomyces_avermitilis,Inf
NC_028987,Acinetobacter_baumannii,Inf
NC_011318,Clostridium_perfringens,Inf
NC_007060,Staphylococcus_aureus,Inf
NC_007055,Staphylococcus_aureus,Inf
NC_007053,Staphylococcus_aureus,Inf
NC_005356,Staphylococcus_aureus,Inf
NC_004821,Bacillus_cereus,Inf
NC_004820,Bacillus_cereus,Inf
NC_004740,Staphylococcus_aureus,Inf
NC_004589,Streptococcus_pyogenes,Inf
NC_004588,Streptococcus_pyogenes,Inf
NC_004587,Streptococcus_pyogenes,Inf
NC_004586,Streptococcus_pyogenes,Inf
NC_004585,Streptococcus_pyogenes,Inf
NC_004170,Pseudomonas_syringae,Inf
NC_000924,Escherichia_coli,Inf
NC_028808,Escherichia_coli,Inf
NC_004775,Salmonella_enterica,Inf
NC_028935,Escherichia_coli,Inf
NC_031255,Gordonia_terrae,Inf
NC_029048,Clostridium_difficile,Inf
NC_027348,Delftia_tsuruhatensis,Inf
NC_029003,Salmonella_enterica,Inf
NC_028696,Salmonella_enterica,Inf
NC_031045,Salmonella_enterica,Inf
NC_031021,Salmonella_enterica,Inf
NC_029015,Salmonella_enterica,Inf
NC_028701,Salmonella_enterica,Inf
NC_031937,Escherichia_coli,Inf
NC_031933,Salmonella_enterica,Inf
NC_031925,Salmonella_enterica,Inf
NC_031918,Salmonella_enterica,Inf
NC_031946,Salmonella_enterica,Inf
NC_031943,Escherichia_coli,Inf
NC_031940,Salmonella_enterica,Inf
NC_031939,Salmonella_enterica,Inf
NC_031936,Gordonia_alkanivorans,Inf
NC_031934,Escherichia_coli,Inf
NC_031932,Flavobacterium_psychrophilum,Inf
NC_031931,Flavobacterium_psychrophilum,Inf
NC_031930,Salmonella_enterica,Inf
NC_031928,Escherichia_coli,Inf
NC_031926,Flavobacterium_psychrophilum,Inf
NC_031924,Klebsiella_pneumoniae,Inf
NC_031919,Flavobacterium_psychrophilum,Inf
NC_031917,Pseudoalteromonas_atlantica,Inf
NC_031914,Flavobacterium_psychrophilum,Inf
NC_031912,Flavobacterium_psychrophilum,Inf
NC_031911,Flavobacterium_psychrophilum,Inf
NC_031909,Campylobacter_jejuni,Inf
NC_031908,Pseudoalteromonas_marina,Inf
NC_031905,Flavobacterium_psychrophilum,Inf
NC_031904,Flavobacterium_psychrophilum,Inf
NC_031902,Salmonella_enterica,Inf
NC_031945,Flavobacterium_psychrophilum,Inf
NC_031921,Flavobacterium_psychrophilum,Inf
NC_022331,Mycobacterium_smegmatis,Inf
NC_031274,Pseudomonas_aeruginosa,Inf
NC_031265,Gordonia_terrae,Inf
NC_031253,Mycobacterium_smegmatis,Inf
NC_031247,Gordonia_terrae,Inf
NC_031230,Gordonia_terrae,Inf
NC_031228,Salmonella_enterica,Inf
NC_031250,Salmonella_enterica,Inf
NC_031249,Gordonia_terrae,Inf
NC_031246,Klebsiella_pneumoniae,Inf
NC_031237,Gordonia_terrae,Inf
NC_031234,Gordonia_terrae,Inf
NC_031229,Gordonia_terrae,Inf
NC_031280,Acinetobacter_baumannii,Inf
NC_031271,Salmonella_enterica,Inf
NC_031260,Enterococcus_faecium,Inf
NC_031258,Salmonella_enterica,Inf
NC_031241,Staphylococcus_epidermidis,Inf
NC_023594,Shewanella_putrefaciens,Inf
NC_031129,Salmonella_enterica,Inf
NC_031128,Salmonella_enterica,Inf
NC_031127,Erwinia_amylovora,Inf
NC_031122,Gordonia_terrae,Inf
NC_031121,Bacillus_thuringiensis,Inf
NC_031120,Erwinia_amylovora,Inf
NC_031117,Acinetobacter_baumannii,Inf
NC_031114,Escherichia_coli,Inf
NC_031110,Pseudomonas_aeruginosa,Inf
NC_031109,Gordonia_terrae,Inf
NC_031108,Propionibacterium_freudenreichii,Inf
NC_031104,Pseudomonas_aeruginosa,Inf
NC_031103,Escherichia_coli,Inf
NC_031100,Bacillus_thuringiensis,Inf
NC_031098,Acinetobacter_baumannii,Inf
NC_031097,Gordonia_terrae,Inf
NC_031096,Pectobacterium_atrosepticum,Inf
NC_031092,Citrobacter_freundii,Inf
NC_031090,Shigella_sonnei,Inf
NC_031087,Klebsiella_pneumoniae,Inf
NC_031082,Escherichia_coli,Inf
NC_031081,Escherichia_coli,Inf
NC_031080,Mycobacterium_smegmatis,Inf
NC_031078,Streptomyces_griseus,Inf
NC_031076,Propionibacterium_freudenreichii,Inf
NC_031075,Lactococcus_lactis,Inf
NC_031074,Gordonia_terrae,Inf
NC_031072,Gordonia_terrae,Inf
NC_031071,Lactococcus_lactis,Inf
NC_031070,Bacillus_thuringiensis,Inf
NC_031066,Citrobacter_freundii,Inf
NC_031064,Lactococcus_lactis,Inf
NC_031063,Pseudomonas_aeruginosa,Inf
NC_031055,Bacillus_cereus,Inf
NC_031054,Bacillus_thuringiensis,Inf
NC_031052,Gordonia_terrae,Inf
NC_031050,Escherichia_coli,Inf
NC_031049,Bacillus_thuringiensis,Inf
NC_031047,Escherichia_coli,Inf
NC_031046,Staphylococcus_aureus,Inf
NC_031044,Lactococcus_lactis,Inf
NC_031043,Erwinia_amylovora,Inf
NC_031042,Salmonella_typhimurium,Inf
NC_031040,Lactococcus_lactis,Inf
NC_031037,Bacillus_thuringiensis,Inf
NC_031036,Lactobacillus_casei,Inf
NC_031030,Escherichia_coli,Inf
NC_031029,Gordonia_terrae,Inf
NC_031028,Gordonia_terrae,Inf
NC_031027,Bacillus_thuringiensis,Inf
NC_031026,Salmonella_typhimurium,Inf
NC_031025,Klebsiella_pneumoniae,Inf
NC_031022,Shigella_sonnei,Inf
NC_031018,Citrobacter_freundii,Inf
NC_031017,Lactococcus_lactis,Inf
NC_031015,Bacillus_thuringiensis,Inf
NC_031014,Pseudomonas_syringae,Inf
NC_031013,Lactococcus_lactis,Inf
NC_031012,Bacillus_thuringiensis,Inf
NC_031011,Shigella_sonnei,Inf
NC_031010,Erwinia_amylovora,Inf
NC_031009,Lactococcus_lactis,Inf
NC_031007,Erwinia_amylovora,Inf
NC_031004,Gordonia_terrae,Inf
NC_031001,Gordonia_terrae,Inf
NC_031113,Escherichia_coli,Inf
NC_031091,Pseudomonas_aeruginosa,Inf
NC_031051,Enterococcus_faecalis,Inf
NC_031019,Salmonella_enterica,Inf
NC_031085,Shigella_sonnei,Inf
NC_031034,Bacillus_thuringiensis,Inf
NC_031024,Bacillus_thuringiensis,Inf
NC_031016,Lactococcus_garvieae,Inf
NC_031002,Lactococcus_lactis,Inf
NC_031123,Citrobacter_freundii,Inf
NC_031086,Acinetobacter_baumannii,Inf
NC_031039,Bacillus_subtilis,Inf
NC_031006,Bacillus_thuringiensis,Inf
NC_031126,Erwinia_amylovora,Inf
NC_031125,Lactobacillus_casei,Inf
NC_031116,Bacillus_thuringiensis,Inf
NC_031099,Gordonia_terrae,Inf
NC_031094,Streptococcus_thermophilus,Inf
NC_031073,Pseudomonas_aeruginosa,Inf
NC_031069,Streptococcus_thermophilus,Inf
NC_031023,Streptococcus_thermophilus,Inf
NC_030953,Shigella_sonnei,Inf
NC_030951,Clostridium_tetani,Inf
NC_030949,Clostridium_tetani,Inf
NC_030945,Bacillus_alcalophilus,Inf
NC_030944,Gordonia_terrae,Inf
NC_030942,Gordonia_terrae,Inf
NC_030941,Gordonia_terrae,Inf
NC_030936,Gordonia_terrae,Inf
NC_030929,Pseudomonas_aeruginosa,Inf
NC_030924,Gordonia_terrae,Inf
NC_030923,Pseudomonas_putida,Inf
NC_030920,Bacillus_megaterium,Inf
NC_030916,Tsukamurella_paurometabola,Inf
NC_030914,Gordonia_terrae,Inf
NC_030912,Gordonia_neofelifaecis,Inf
NC_030910,Pseudomonas_aeruginosa,Inf
NC_030906,Gordonia_malaquae,Inf
NC_030905,Gordonia_terrae,Inf
NC_030904,Bacillus_halmapalus,Inf
NC_030901,Gordonia_terrae,Inf
NC_030940,Pseudomonas_aeruginosa,Inf
NC_030939,Gordonia_malaquae,Inf
NC_030932,Gordonia_sputi,Inf
NC_030931,Pseudomonas_aeruginosa,Inf
NC_030930,Gordonia_terrae,Inf
NC_030927,Gordonia_terrae,Inf
NC_030919,Salmonella_enterica,Inf
NC_030918,Pseudomonas_aeruginosa,Inf
NC_030917,Gordonia_terrae,Inf
NC_030915,Gordonia_terrae,Inf
NC_030913,Gordonia_terrae,Inf
NC_030911,Gordonia_terrae,Inf
NC_030908,Pseudomonas_aeruginosa,Inf
NC_030907,Gordonia_malaquae,Inf
NC_030902,Gordonia_malaquae,Inf
NC_030950,Clostridium_tetani,Inf
NC_030947,Clostridium_tetani,Inf
NC_030696,Gordonia_terrae,Inf
NC_028748,Bacillus_thuringiensis,Inf
NC_019919,Yersinia_enterocolitica,Inf
NC_029083,Pseudomonas_aeruginosa,Inf
NC_029120,Shigella_sonnei,Inf
NC_029119,Staphylococcus_epidermidis,Inf
NC_029118,Lactococcus_garvieae,Inf
NC_029116,Clostridium_difficile,Inf
NC_029107,Ralstonia_solanacearum,Inf
NC_029104,Brevibacillus_laterosporus,Inf
NC_029099,Klebsiella_pneumoniae,Inf
NC_029098,Streptomyces_lividans,Inf
NC_029097,Rhodobacter_capsulatus,Inf
NC_029094,Pseudoalteromonas_marina,Inf
NC_029084,Paenibacillus_larvae,Inf
NC_029081,Pectobacterium_atrosepticum,Inf
NC_029075,Achromobacter_xylosoxidans,Inf
NC_029072,Salmonella_paratyphi,Inf
NC_029071,Salmonella_typhimurium,Inf
NC_029068,Lactobacillus_fermentum,Inf
NC_029058,Lactobacillus_fermentum,Inf
NC_029057,Vibrio_parahaemolyticus,Inf
NC_029050,Salmonella_paratyphi,Inf
NC_029045,Salmonella_gallinarum,Inf
NC_029044,Mycobacterium_smegmatis,Inf
NC_029042,Salmonella_typhi,Inf
NC_024206,Lactobacillus_gasseri,Inf
NC_028777,Bacillus_megaterium,Inf
